"2020-02-24 17:06:03 INFO  c.e.c.Application:55 restartedMain - Starting Application on LAPTOP-CFDNRV5J with PID 8504 (C:\Users\melki\eclipse-workspace\Cdek\target\classes started by melki in C:\Users\melki\eclipse-workspace\Cdek)
""2020-02-24 17:16:24 INFO  o.a.c.c.C.[.[.[/]:173 restartedMain - Initializing Spring embedded WebApplicationContext
""2020-02-24 17:16:24 INFO  c.z.h.HikariDataSource:110 restartedMain - HikariPool-2 - Starting...
""2020-02-24 17:16:24 INFO  c.z.h.HikariDataSource:123 restartedMain - HikariPool-2 - Start completed.
""2020-02-24 17:16:24 INFO  o.h.j.i.u.LogHelper:31 restartedMain - HHH000204: Processing PersistenceUnitInfo [name: default]
""2020-02-24 17:16:24 INFO  o.h.d.Dialect:172 restartedMain - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect
""2020-02-24 17:16:25 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator:52 restartedMain - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2020-02-24 17:16:25 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:416 restartedMain - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2020-02-24 17:16:25 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration:220 restartedMain - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2020-02-24 17:16:25 INFO  o.s.s.w.DefaultSecurityFilterChain:43 restartedMain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@25bd4411, org.springframework.security.web.context.SecurityContextPersistenceFilter@531de472, org.springframework.security.web.header.HeaderWriterFilter@601e97f9, org.springframework.security.web.csrf.CsrfFilter@25fe6809, org.springframework.security.web.authentication.logout.LogoutFilter@2e7aac0c, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@23a73ec9, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@28c1e842, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3cf403fc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@896f9d5, org.springframework.security.web.session.SessionManagementFilter@5756af5, org.springframework.security.web.access.ExceptionTranslationFilter@1eacb172, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@75856976]
""2020-02-24 17:16:25 INFO  o.s.s.c.ThreadPoolTaskExecutor:171 restartedMain - Initializing ExecutorService 'applicationTaskExecutor'
""2020-02-24 17:16:25 INFO  o.s.b.d.a.OptionalLiveReloadServer:58 restartedMain - LiveReload server is running on port 35729
""2020-02-24 17:16:25 INFO  o.s.b.w.e.t.TomcatWebServer:204 restartedMain - Tomcat started on port(s): 8080 (http) with context path ''
""2020-02-24 17:16:25 INFO  c.e.c.Application:61 restartedMain - Started Application in 1.287 seconds (JVM running for 149.501)
""2020-02-24 17:16:25 INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener:63 restartedMain - Condition evaluation unchanged
""2020-02-24 17:16:36 INFO  o.s.s.c.ThreadPoolTaskExecutor:208 Thread-8 - Shutting down ExecutorService 'applicationTaskExecutor'
""2020-02-24 17:16:36 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:598 Thread-8 - Closing JPA EntityManagerFactory for persistence unit 'default'
""2020-02-24 17:16:36 INFO  c.z.h.HikariDataSource:350 Thread-8 - HikariPool-2 - Shutdown initiated...
""2020-02-24 17:16:36 INFO  c.z.h.HikariDataSource:352 Thread-8 - HikariPool-2 - Shutdown completed.
""2020-02-24 17:16:36 INFO  c.e.c.Application:55 restartedMain - Starting Application on LAPTOP-CFDNRV5J with PID 11332 (C:\Users\melki\eclipse-workspace\Cdek\target\classes started by melki in C:\Users\melki\eclipse-workspace\Cdek)
""2020-02-24 17:16:36 INFO  c.e.c.Application:651 restartedMain - No active profile set, falling back to default profiles: default
""2020-02-24 17:16:37 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:127 restartedMain - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2020-02-24 17:16:37 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:187 restartedMain - Finished Spring Data repository scanning in 7ms. Found 0 JPA repository interfaces.
""2020-02-24 17:16:37 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 restartedMain - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
""2020-02-24 17:16:37 INFO  o.s.b.w.e.t.TomcatWebServer:92 restartedMain - Tomcat initialized with port(s): 8080 (http)
""2020-02-24 17:16:37 INFO  o.a.c.c.StandardService:173 restartedMain - Starting service [Tomcat]
""2020-02-24 17:16:37 INFO  o.a.c.c.StandardEngine:173 restartedMain - Starting Servlet engine: [Apache Tomcat/9.0.30]
""2020-02-24 17:16:37 INFO  o.a.c.c.C.[.[.[/]:173 restartedMain - Initializing Spring embedded WebApplicationContext
""2020-02-24 17:16:37 INFO  c.z.h.HikariDataSource:110 restartedMain - HikariPool-3 - Starting...
""2020-02-24 17:16:37 INFO  c.z.h.HikariDataSource:123 restartedMain - HikariPool-3 - Start completed.
""2020-02-24 17:16:37 INFO  o.h.j.i.u.LogHelper:31 restartedMain - HHH000204: Processing PersistenceUnitInfo [name: default]
""2020-02-24 17:16:37 INFO  o.h.d.Dialect:172 restartedMain - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect
""2020-02-24 17:16:37 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator:52 restartedMain - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2020-02-24 17:16:37 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:416 restartedMain - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2020-02-24 17:16:37 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration:220 restartedMain - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2020-02-24 17:16:37 INFO  o.s.s.w.DefaultSecurityFilterChain:43 restartedMain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@73182cf9, org.springframework.security.web.context.SecurityContextPersistenceFilter@3b482115, org.springframework.security.web.header.HeaderWriterFilter@1caf27cb, org.springframework.security.web.csrf.CsrfFilter@40f05377, org.springframework.security.web.authentication.logout.LogoutFilter@7b06b2db, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@18e261a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@10a81b49, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@755ce7e8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6a09257f, org.springframework.security.web.session.SessionManagementFilter@7961aea5, org.springframework.security.web.access.ExceptionTranslationFilter@60396e43, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4f781938]
""2020-02-24 17:16:37 INFO  o.s.s.c.ThreadPoolTaskExecutor:171 restartedMain - Initializing ExecutorService 'applicationTaskExecutor'
""2020-02-24 17:16:37 INFO  o.s.b.d.a.OptionalLiveReloadServer:58 restartedMain - LiveReload server is running on port 35729
""2020-02-24 17:16:37 INFO  o.s.b.w.e.t.TomcatWebServer:204 restartedMain - Tomcat started on port(s): 8080 (http) with context path ''
""2020-02-24 17:16:37 INFO  c.e.c.Application:61 restartedMain - Started Application in 1.06 seconds (JVM running for 161.857)
""2020-02-24 17:16:37 INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener:63 restartedMain - Condition evaluation unchanged
""2020-02-24 17:17:39 INFO  o.s.s.c.ThreadPoolTaskExecutor:208 Thread-13 - Shutting down ExecutorService 'applicationTaskExecutor'
""2020-02-24 17:17:39 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:598 Thread-13 - Closing JPA EntityManagerFactory for persistence unit 'default'
""2020-02-24 17:17:39 INFO  c.z.h.HikariDataSource:350 Thread-13 - HikariPool-3 - Shutdown initiated...
""2020-02-24 17:17:39 INFO  c.z.h.HikariDataSource:352 Thread-13 - HikariPool-3 - Shutdown completed.
""2020-02-24 17:17:40 INFO  c.e.c.Application:55 restartedMain - Starting Application on LAPTOP-CFDNRV5J with PID 11332 (C:\Users\melki\eclipse-workspace\Cdek\target\classes started by melki in C:\Users\melki\eclipse-workspace\Cdek)
""2020-02-24 17:17:40 INFO  c.e.c.Application:651 restartedMain - No active profile set, falling back to default profiles: default
""2020-02-24 17:17:40 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:127 restartedMain - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2020-02-24 17:17:40 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:187 restartedMain - Finished Spring Data repository scanning in 7ms. Found 0 JPA repository interfaces.
""2020-02-24 17:17:40 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 restartedMain - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
""2020-02-24 17:17:40 INFO  o.s.b.w.e.t.TomcatWebServer:92 restartedMain - Tomcat initialized with port(s): 8080 (http)
""2020-02-24 17:17:40 INFO  o.a.c.c.StandardService:173 restartedMain - Starting service [Tomcat]
""2020-02-24 17:17:40 INFO  o.a.c.c.StandardEngine:173 restartedMain - Starting Servlet engine: [Apache Tomcat/9.0.30]
""2020-02-24 17:17:40 INFO  o.a.c.c.C.[.[.[/]:173 restartedMain - Initializing Spring embedded WebApplicationContext
""2020-02-24 17:17:40 INFO  c.z.h.HikariDataSource:110 restartedMain - HikariPool-4 - Starting...
""2020-02-24 17:17:40 INFO  c.z.h.HikariDataSource:123 restartedMain - HikariPool-4 - Start completed.
""2020-02-24 17:17:40 INFO  o.h.j.i.u.LogHelper:31 restartedMain - HHH000204: Processing PersistenceUnitInfo [name: default]
""2020-02-24 17:17:40 INFO  o.h.d.Dialect:172 restartedMain - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect
""2020-02-24 17:17:41 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator:52 restartedMain - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2020-02-24 17:17:41 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:416 restartedMain - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2020-02-24 17:17:41 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration:220 restartedMain - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2020-02-24 17:17:41 INFO  o.s.s.w.DefaultSecurityFilterChain:43 restartedMain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3b834366, org.springframework.security.web.context.SecurityContextPersistenceFilter@555240e2, org.springframework.security.web.header.HeaderWriterFilter@113cdf5a, org.springframework.security.web.csrf.CsrfFilter@683280d8, org.springframework.security.web.authentication.logout.LogoutFilter@701f50e2, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@39bdd4c0, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3854eda2, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4fe523fd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5e25eefe, org.springframework.security.web.session.SessionManagementFilter@291a3159, org.springframework.security.web.access.ExceptionTranslationFilter@3a8afc26, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2e0651bc]
""2020-02-24 17:17:41 INFO  o.s.s.c.ThreadPoolTaskExecutor:171 restartedMain - Initializing ExecutorService 'applicationTaskExecutor'
""2020-02-24 17:17:41 INFO  o.s.b.d.a.OptionalLiveReloadServer:58 restartedMain - LiveReload server is running on port 35729
""2020-02-24 17:17:41 INFO  o.s.b.w.e.t.TomcatWebServer:204 restartedMain - Tomcat started on port(s): 8080 (http) with context path ''
""2020-02-24 17:17:41 INFO  c.e.c.Application:61 restartedMain - Started Application in 1.027 seconds (JVM running for 225.37)
""2020-02-24 17:17:41 INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener:63 restartedMain - Condition evaluation unchanged
""2020-02-24 17:18:20 INFO  o.s.s.c.ThreadPoolTaskExecutor:208 Thread-18 - Shutting down ExecutorService 'applicationTaskExecutor'
""2020-02-24 17:18:20 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:598 Thread-18 - Closing JPA EntityManagerFactory for persistence unit 'default'
""2020-02-24 17:18:20 INFO  c.z.h.HikariDataSource:350 Thread-18 - HikariPool-4 - Shutdown initiated...
""2020-02-24 17:18:20 INFO  c.z.h.HikariDataSource:352 Thread-18 - HikariPool-4 - Shutdown completed.
""2020-02-24 17:18:20 INFO  c.e.c.Application:55 restartedMain - Starting Application on LAPTOP-CFDNRV5J with PID 11332 (C:\Users\melki\eclipse-workspace\Cdek\target\classes started by melki in C:\Users\melki\eclipse-workspace\Cdek)
""2020-02-24 17:18:20 INFO  c.e.c.Application:651 restartedMain - No active profile set, falling back to default profiles: default
""2020-02-24 17:18:20 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:127 restartedMain - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2020-02-24 17:18:20 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:187 restartedMain - Finished Spring Data repository scanning in 7ms. Found 0 JPA repository interfaces.
""2020-02-24 17:18:20 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 restartedMain - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
""2020-02-24 17:18:21 INFO  o.s.b.w.e.t.TomcatWebServer:92 restartedMain - Tomcat initialized with port(s): 8080 (http)
""2020-02-24 17:18:21 INFO  o.a.c.c.StandardService:173 restartedMain - Starting service [Tomcat]
""2020-02-24 17:18:21 INFO  o.a.c.c.StandardEngine:173 restartedMain - Starting Servlet engine: [Apache Tomcat/9.0.30]
""2020-02-24 17:18:21 INFO  o.a.c.c.C.[.[.[/]:173 restartedMain - Initializing Spring embedded WebApplicationContext
""2020-02-24 17:18:21 INFO  c.z.h.HikariDataSource:110 restartedMain - HikariPool-5 - Starting...
""2020-02-24 17:18:21 INFO  c.z.h.HikariDataSource:123 restartedMain - HikariPool-5 - Start completed.
""2020-02-24 17:18:21 INFO  o.h.j.i.u.LogHelper:31 restartedMain - HHH000204: Processing PersistenceUnitInfo [name: default]
""2020-02-24 17:18:21 INFO  o.h.d.Dialect:172 restartedMain - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect
""2020-02-24 17:18:21 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator:52 restartedMain - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2020-02-24 17:18:21 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:416 restartedMain - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2020-02-24 17:18:21 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration:220 restartedMain - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2020-02-24 17:18:21 INFO  o.s.s.w.DefaultSecurityFilterChain:43 restartedMain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5d3bd657, org.springframework.security.web.context.SecurityContextPersistenceFilter@3b92b690, org.springframework.security.web.header.HeaderWriterFilter@576f2ea9, org.springframework.security.web.csrf.CsrfFilter@5037b3eb, org.springframework.security.web.authentication.logout.LogoutFilter@20294ca3, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@22471155, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4951a63d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@67e5c3d8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@34977994, org.springframework.security.web.session.SessionManagementFilter@56d7ff4a, org.springframework.security.web.access.ExceptionTranslationFilter@6542fe69, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@601b819e]
""2020-02-24 17:18:21 INFO  o.s.s.c.ThreadPoolTaskExecutor:171 restartedMain - Initializing ExecutorService 'applicationTaskExecutor'
""2020-02-24 17:18:21 INFO  o.s.b.d.a.OptionalLiveReloadServer:58 restartedMain - LiveReload server is running on port 35729
""2020-02-24 17:18:21 INFO  o.s.b.w.e.t.TomcatWebServer:204 restartedMain - Tomcat started on port(s): 8080 (http) with context path ''
""2020-02-24 17:18:21 INFO  c.e.c.Application:61 restartedMain - Started Application in 1.028 seconds (JVM running for 265.624)
""2020-02-24 17:18:21 INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener:63 restartedMain - Condition evaluation unchanged
""2020-02-24 17:18:32 INFO  o.s.s.c.ThreadPoolTaskExecutor:208 Thread-23 - Shutting down ExecutorService 'applicationTaskExecutor'
""2020-02-24 17:18:32 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:598 Thread-23 - Closing JPA EntityManagerFactory for persistence unit 'default'
""2020-02-24 17:18:32 INFO  c.z.h.HikariDataSource:350 Thread-23 - HikariPool-5 - Shutdown initiated...
""2020-02-24 17:18:32 INFO  c.z.h.HikariDataSource:352 Thread-23 - HikariPool-5 - Shutdown completed.
""2020-02-24 17:18:32 INFO  c.e.c.Application:55 restartedMain - Starting Application on LAPTOP-CFDNRV5J with PID 11332 (C:\Users\melki\eclipse-workspace\Cdek\target\classes started by melki in C:\Users\melki\eclipse-workspace\Cdek)
""2020-02-24 17:18:32 INFO  c.e.c.Application:651 restartedMain - No active profile set, falling back to default profiles: default
""2020-02-24 17:18:32 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:127 restartedMain - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2020-02-24 17:18:32 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:187 restartedMain - Finished Spring Data repository scanning in 7ms. Found 0 JPA repository interfaces.
""2020-02-24 17:18:32 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 restartedMain - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
""2020-02-24 17:18:32 INFO  o.s.b.w.e.t.TomcatWebServer:92 restartedMain - Tomcat initialized with port(s): 8080 (http)
""2020-02-24 17:18:32 INFO  o.a.c.c.StandardService:173 restartedMain - Starting service [Tomcat]
""2020-02-24 17:18:32 INFO  o.a.c.c.StandardEngine:173 restartedMain - Starting Servlet engine: [Apache Tomcat/9.0.30]
""2020-02-24 17:18:32 INFO  o.a.c.c.C.[.[.[/]:173 restartedMain - Initializing Spring embedded WebApplicationContext
""2020-02-24 17:18:33 INFO  c.z.h.HikariDataSource:110 restartedMain - HikariPool-6 - Starting...
""2020-02-24 17:18:33 INFO  c.z.h.HikariDataSource:123 restartedMain - HikariPool-6 - Start completed.
""2020-02-24 17:18:33 INFO  o.h.j.i.u.LogHelper:31 restartedMain - HHH000204: Processing PersistenceUnitInfo [name: default]
""2020-02-24 17:18:33 INFO  o.h.d.Dialect:172 restartedMain - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect
""2020-02-24 17:18:33 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator:52 restartedMain - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2020-02-24 17:18:33 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:416 restartedMain - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2020-02-24 17:18:33 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration:220 restartedMain - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2020-02-24 17:18:33 INFO  o.s.s.w.DefaultSecurityFilterChain:43 restartedMain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5f5fd651, org.springframework.security.web.context.SecurityContextPersistenceFilter@63e8a88f, org.springframework.security.web.header.HeaderWriterFilter@3d30698f, org.springframework.security.web.csrf.CsrfFilter@61d8680b, org.springframework.security.web.authentication.logout.LogoutFilter@45731756, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@693ea138, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@c7c73d6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@32be1fc7, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@307c2e61, org.springframework.security.web.session.SessionManagementFilter@41d2188e, org.springframework.security.web.access.ExceptionTranslationFilter@349b6c08, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@575b6ad0]
""2020-02-24 17:18:33 INFO  o.s.s.c.ThreadPoolTaskExecutor:171 restartedMain - Initializing ExecutorService 'applicationTaskExecutor'
""2020-02-24 17:18:33 INFO  o.s.b.d.a.OptionalLiveReloadServer:58 restartedMain - LiveReload server is running on port 35729
""2020-02-24 17:18:33 INFO  o.s.b.w.e.t.TomcatWebServer:204 restartedMain - Tomcat started on port(s): 8080 (http) with context path ''
""2020-02-24 17:18:33 INFO  c.e.c.Application:61 restartedMain - Started Application in 1.016 seconds (JVM running for 277.562)
""2020-02-24 17:18:33 INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener:63 restartedMain - Condition evaluation unchanged
""2020-02-24 17:18:50 INFO  o.a.c.c.C.[.[.[/]:173 http-nio-8080-exec-1 - Initializing Spring DispatcherServlet 'dispatcherServlet'
""2020-02-24 17:19:35 INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin:159 RMI TCP Connection(4)-127.0.0.1 - Application shutdown requested.
""2020-02-24 17:19:35 INFO  o.s.s.c.ThreadPoolTaskExecutor:208 RMI TCP Connection(4)-127.0.0.1 - Shutting down ExecutorService 'applicationTaskExecutor'
""2020-02-24 17:19:35 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:598 RMI TCP Connection(4)-127.0.0.1 - Closing JPA EntityManagerFactory for persistence unit 'default'
""2020-02-24 17:19:35 INFO  c.z.h.HikariDataSource:350 RMI TCP Connection(4)-127.0.0.1 - HikariPool-6 - Shutdown initiated...
""2020-02-24 17:19:35 INFO  c.z.h.HikariDataSource:352 RMI TCP Connection(4)-127.0.0.1 - HikariPool-6 - Shutdown completed.
""2020-02-24 17:20:07 INFO  c.e.c.Application:55 restartedMain - Starting Application on LAPTOP-CFDNRV5J with PID 4932 (C:\Users\melki\eclipse-workspace\Cdek\target\classes started by melki in C:\Users\melki\eclipse-workspace\Cdek)
""2020-02-24 17:20:07 INFO  c.e.c.Application:651 restartedMain - No active profile set, falling back to default profiles: default
""2020-02-24 17:20:07 INFO  o.s.b.d.r.ChangeableUrls:225 restartedMain - The Class-Path manifest attribute in C:\Users\melki\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.2\jaxb-runtime-2.3.2.jar referenced one or more files that do not exist: file:/C:/Users/melki/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.xml.bind-api-2.3.2.jar,file:/C:/Users/melki/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/txw2-2.3.2.jar,file:/C:/Users/melki/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/istack-commons-runtime-3.0.8.jar,file:/C:/Users/melki/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/stax-ex-1.8.1.jar,file:/C:/Users/melki/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/FastInfoset-1.2.16.jar,file:/C:/Users/melki/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.activation-api-1.2.1.jar
""2020-02-24 17:20:07 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor:225 restartedMain - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
""2020-02-24 17:20:07 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor:225 restartedMain - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
""2020-02-24 17:20:08 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:127 restartedMain - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2020-02-24 17:20:08 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:187 restartedMain - Finished Spring Data repository scanning in 22ms. Found 0 JPA repository interfaces.
""2020-02-24 17:20:09 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330 restartedMain - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
""2020-02-24 17:20:09 INFO  o.s.b.w.e.t.TomcatWebServer:92 restartedMain - Tomcat initialized with port(s): 8080 (http)
""2020-02-24 17:20:09 INFO  o.a.c.c.StandardService:173 restartedMain - Starting service [Tomcat]
""2020-02-24 17:20:09 INFO  o.a.c.c.StandardEngine:173 restartedMain - Starting Servlet engine: [Apache Tomcat/9.0.30]
""2020-02-24 17:20:09 INFO  o.a.c.c.C.[.[.[/]:173 restartedMain - Initializing Spring embedded WebApplicationContext
""2020-02-24 17:20:09 INFO  c.z.h.HikariDataSource:110 restartedMain - HikariPool-1 - Starting...
""2020-02-24 17:20:10 INFO  c.z.h.HikariDataSource:123 restartedMain - HikariPool-1 - Start completed.
""2020-02-24 17:20:10 INFO  o.h.j.i.u.LogHelper:31 restartedMain - HHH000204: Processing PersistenceUnitInfo [name: default]
""2020-02-24 17:20:10 INFO  o.h.Version:46 restartedMain - HHH000412: Hibernate Core {5.4.10.Final}
""2020-02-24 17:20:10 INFO  o.h.a.c.Version:49 restartedMain - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
""2020-02-24 17:20:11 INFO  o.h.d.Dialect:172 restartedMain - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect
""2020-02-24 17:20:11 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator:52 restartedMain - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2020-02-24 17:20:11 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:416 restartedMain - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2020-02-24 17:20:11 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration:220 restartedMain - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
